time, failed, passed, discarded
9.754069e-3,True,4,14
8.483825e-3,True,5,13
7.420046e-3,True,4,14
8.141021e-3,True,4,14
8.316423e-3,True,5,13
7.303813e-3,True,4,14
7.578297e-3,True,4,14
9.288283e-3,True,5,13
8.465934e-3,True,4,14
7.875458e-3,True,4,14
9.502015e-3,True,5,13
7.63579e-3,True,4,14
8.093113e-3,True,4,14
9.845786e-3,True,6,12
8.038649e-3,True,4,14
8.536899e-3,True,4,14
9.029229e-3,True,5,13
7.432636e-3,True,4,14
7.702542e-3,True,4,14
9.394872e-3,True,5,13
8.478776e-3,True,4,14
6.885605e-3,True,4,14
7.386127e-3,True,4,14
8.379616e-3,True,5,13
8.340467e-3,True,5,13
7.173181e-3,True,4,14
9.640006e-3,True,6,12
9.545179e-3,True,5,13
8.20168e-3,True,5,13
8.718154e-3,True,5,13
