time, failed, passed, discarded
6.7585251e-2,True,49,82
0.105186512,True,87,68
6.9380862e-2,True,47,60
6.97015e-2,True,46,61
6.8819641e-2,True,47,60
6.7698939e-2,True,45,62
6.6280998e-2,True,44,63
6.7903833e-2,True,44,63
6.7400338e-2,True,44,63
8.3022219e-2,True,48,59
8.0193018e-2,True,47,60
8.4298964e-2,True,45,62
8.7026686e-2,True,47,60
0.458082399,True,143,60
6.3148867e-2,True,45,62
6.2598678e-2,True,45,62
7.9998847e-2,True,43,64
0.104211845,True,42,65
4.9468693e-2,True,21,29
0.107744488,True,43,64
0.108305302,True,46,61
0.108723169,True,46,61
0.112625242,True,46,61
0.108096532,True,45,62
0.109518665,True,46,61
0.112872143,True,46,61
0.109220149,True,44,63
0.111162832,True,43,64
0.113192969,True,47,60
0.108484245,True,43,64
