time, failed, passed, discarded
5.2487804e-2,True,33,522
0.239354795,True,148,2443
0.130708936,True,72,1433
0.146319507,True,101,1487
0.250322685,True,173,2571
0.184953084,True,112,1867
5.7038443e-2,True,41,653
0.212443253,True,105,2186
0.744689874,True,447,7600
3.529699e-3,True,1,45
0.547857223,True,314,5601
0.328290914,True,185,3428
0.478745476,True,267,4784
0.243207422,True,148,2385
0.469138464,True,343,4800
0.16688393,True,103,1703
0.285333644,True,195,2989
0.654078788,True,432,6537
0.265769463,True,150,2784
0.319752681,True,200,3127
0.103426565,True,66,1084
0.12519553,True,89,1299
0.498354663,True,331,5064
5.5452537e-2,True,19,535
0.192955382,True,113,2034
0.179827701,True,98,1821
0.27713869,True,186,2875
0.125485838,True,86,1321
0.409462996,True,246,4146
0.207737205,True,133,2156
