time, failed, passed, discarded
3.333912006,True,4143,29451
1.510360353,True,1686,13957
2.03573405,True,2537,17380
4.672425489,True,5484,43373
9.513526364,True,10214,86729
1.482584413,True,1762,13722
2.291804467,True,2814,21545
2.637324643,True,3421,23024
10.152369565,True,10659,88691
1.543304593,True,1912,13253
1.431237827,True,1526,12605
1.107654119,True,1406,10010
0.582380641,True,641,5646
4.141928726,True,4096,37379
5.3833786e-2,True,74,555
1.195553463,True,1474,11641
3.517214054,True,4604,31370
1.84793746,True,2340,16243
0.970158472,True,1163,8497
3.246482913,True,3885,29116
6.562672683,True,7202,57351
4.04404024,True,4887,34733
3.24024182,True,3518,29920
2.517946508,True,3030,22710
4.415174191,True,4934,39578
5.653312873,True,6048,48517
0.186770181,True,152,2026
5.678907758,True,7358,49305
3.581416488,True,4119,32750
4.103313176,True,4503,36869
