time, failed, passed, discarded
2.939791315,True,3451,25192
2.030130327,True,2123,18687
11.298879803,True,11931,96173
8.404326728,True,7992,73139
8.2832272,True,8220,73194
6.9144982e-2,True,79,730
4.055220611,True,4231,34490
8.662420056,True,9770,73809
3.787846216,True,4237,32619
0.880179489,True,911,8337
3.813501141,True,4886,32750
7.011823947,True,7468,60141
10.135195242,True,10553,87953
2.054046944,True,2377,17631
1.491158963,True,1673,12053
6.278032818,True,6820,53598
1.291522199,True,1569,10884
6.263129862,True,6467,55596
5.513445096,True,6380,44994
6.090040666,True,6827,53378
4.662609279,True,5816,39652
4.140218808,True,4731,35178
6.512509166,True,6931,55144
5.746192892,True,5481,48096
5.091900649,True,5599,42813
4.07582035,True,4759,33351
15.216299129,True,13977,135364
1.423394531,True,1486,11261
11.230190535,True,10914,95075
2.749376602,True,2749,23934
