time, failed, passed, discarded
1.426318883,True,1387,12532
1.795967218,True,1999,15079
1.537480177,True,1480,14218
1.364434723,True,1686,11748
0.344077294,True,323,3787
1.548035803,True,1928,12630
1.40659164,True,1706,11931
2.3448381e-2,True,32,242
1.69711447,True,1874,14567
0.212297833,True,213,1934
0.744190639,True,875,6320
2.65849572,True,2983,24138
0.652558833,True,802,6212
0.758534177,True,947,6952
3.2345254e-2,True,53,249
0.50554009,True,480,5063
2.426318067,True,2659,21101
0.106060403,True,86,1060
1.330767058,True,1462,11440
1.429404844,True,1654,13240
1.279468255,True,1461,11067
0.257075873,True,184,2179
0.32457925,True,270,2721
1.18651389,True,1402,10791
0.990706911,True,1197,8329
1.120066222,True,1349,10341
2.312190115,True,2750,20473
0.537974279,True,475,4970
1.823418185,True,1866,16163
0.266847642,True,349,2670
