time, failed, passed, discarded
1455.015194617,False,1000000,14365713
1462.829188108,False,1000000,14323968
1469.828899681,False,1000000,14320929
1.083386284,True,1147,9931
1458.074373835,False,1000000,14302311
1.543406153,True,1517,13808
0.172451923,True,200,1632
1459.271724709,False,1000000,14340613
1459.806443856,False,1000000,14330686
1459.59106185,False,1000000,14349858
2.752997582,True,3047,24047
6.750331408,True,7962,54460
1462.324098915,False,1000000,14346814
1456.539394049,False,1000000,14335395
1455.108005429,False,1000000,14364386
1453.53124722,False,1000000,14319109
0.752508979,True,659,6774
3.255455416,True,3736,26896
6.036023059,True,6068,48957
1454.836516294,False,1000000,14348150
1459.566370137,False,1000000,14354044
2.264638885,True,2509,20838
5.721626588,True,5800,45640
1.062231179,True,1341,9062
2.065386312,True,1936,18334
1443.930674236,False,1000000,14333577
2.090093845,True,2298,17512
1451.028354902,False,1000000,14359962
2.271500624,True,2050,20213
2.063760796,True,2027,18703
