time, failed, passed, discarded
1.7999163,True,1870,14581
1.627012545,True,1827,14885
1.293976263,True,1520,10043
2.488471275,True,2734,21676
0.50496,True,612,4479
0.77775842,True,809,7395
2.261667138,True,2489,18006
6.6077228e-2,True,114,458
3.212377794,True,3323,27111
0.761444977,True,1021,7166
1.293234454,True,1170,12373
1.425388188,True,1211,11193
0.902481212,True,1067,7831
3.773146309,True,4176,31422
3.678652466,True,4333,29573
1.241242123,True,892,11433
2.022839202,True,2150,17641
0.908432799,True,1061,7895
2.605391357,True,2613,21486
1.094887754,True,1052,9441
0.802625458,True,785,6632
1.464195384,True,1156,11956
1.841311196,True,2040,15958
0.903990121,True,895,7186
1.539662785,True,1371,13488
2.313963718,True,2603,21289
0.973234027,True,1091,8644
2.017961953,True,2187,17649
2.842040697,True,3023,25562
2.139073337,True,2334,17434
