time, failed, passed, discarded
0.297345714,True,185,2887
0.246720801,True,155,2512
0.206394464,True,102,2144
0.627019518,True,381,6310
0.275307045,True,159,2760
9.9377988e-2,True,68,960
0.175811975,True,142,1785
1.397726617,True,856,13689
0.33677103,True,205,3256
0.863419617,True,501,8673
0.632694603,True,344,6161
0.587710718,True,389,5750
7.9162821e-2,True,38,801
0.578465733,True,331,5934
0.103297739,True,66,1032
0.672490334,True,430,6836
0.655897702,True,438,6774
0.547245776,True,333,5340
0.647434263,True,411,6388
0.141295162,True,77,1427
0.134587309,True,98,1320
0.208260837,True,113,2230
0.854777186,True,531,8507
0.524821567,True,308,5286
0.275009618,True,193,2645
0.207010392,True,125,2096
5.1460648e-2,True,35,529
1.009061285,True,568,10300
9.9678787e-2,True,53,1097
0.564263806,True,346,5607
