time, failed, passed, discarded
10.488252867,True,8399,103036
27.60178983,True,24801,266740
0.569338415,True,348,5778
3.347175779,True,2452,33442
2.074980937,True,1343,20998
6.203959468,True,4673,61092
21.719452303,True,18500,211595
4.407471039,True,3118,43844
7.192080432,True,5433,71455
12.480199795,True,9970,122675
12.999679679,True,10340,127362
25.757459023,True,23251,246908
30.765394684,True,27240,296894
6.699213275,True,4903,65608
0.612750562,True,369,6196
11.52700282,True,9381,111752
46.680755606,True,42901,437541
5.732088263,True,4136,56325
12.452536111,True,10513,120084
12.556027636,True,10556,122085
9.575039254,True,7377,94614
6.847178411,True,5008,67843
14.219518591,True,11563,138363
2.734835355,True,1925,27436
24.117070324,True,20602,228861
6.412935776,True,4699,63977
1.402091831,True,874,14377
17.755788787,True,16235,167973
5.383599305,True,4001,52346
1.864061914,True,1266,18663
