time, failed, passed, discarded
3738.330205392,False,1,160000000
3793.394752357,False,1,160000000
3803.694173456,False,1,160000000
3749.313908874,False,1,160000000
3817.518525568,False,1,160000000
3779.660352101,False,1,160000000
3768.915848429,False,1,160000000
3772.337036702,False,1,160000000
3802.75120066,False,1,160000000
3783.703627655,False,2,160000000
3763.220588361,False,1,160000000
3766.65742528,False,1,160000000
3768.592368579,False,1,160000000
3797.96227656,False,1,160000000
3817.443830411,False,1,160000000
3813.445507385,False,1,160000000
3762.174532815,False,1,160000000
3772.579463896,False,1,160000000
3794.234265692,False,2,160000000
3772.883766262,False,1,160000000
3776.551698468,False,1,160000000
3817.857560886,False,2,160000000
8729.024586108,False,1,160000000
3847.068778811,False,1,160000000
3838.071568142,False,1,160000000
3827.052594655,False,1,160000000
3815.354275175,False,1,160000000
3854.927757934,False,1,160000000
3864.87481133,False,1,160000000
3835.06846729,False,1,160000000
