time, failed, passed, discarded
69.394491071,True,15484,21093
81.286785053,True,19687,21001
49.891611202,True,10479,18957
104.384147999,True,29758,22173
60.758294229,True,19441,15784
52.510061669,True,11276,19162
75.03813977,True,18391,20620
58.574236548,True,12658,19802
62.202999834,True,13869,19829
64.813288102,True,14917,20046
102.803496751,True,27564,22350
70.044687221,True,17469,20541
55.297379554,True,11883,19482
59.001975437,True,13268,19620
73.223278178,True,18863,20540
121.204962385,True,31655,24724
135.069323678,True,34363,25872
66.233354,True,15197,20135
84.346687045,True,21943,21346
44.952574309,True,17796,10603
76.686637813,True,18943,20937
3.25283689,True,1783,2132
61.101104489,True,13886,19801
59.466865727,True,13758,19720
78.517819368,True,20199,21202
14.561236113,True,5646,2283
58.251100044,True,12934,19772
54.380786307,True,11833,19154
88.217841609,True,21070,22501
88.626084505,True,24157,21613
