time, failed, passed, discarded
1.151307189,True,669,1783
2.203919699,True,863,1603
1.690690901,True,774,2319
2.384194812,True,915,2347
0.865755498,True,613,1609
3.274416447,True,1104,1650
1.949012836,True,770,2323
0.904932683,True,630,1592
1.632390848,True,620,1602
1.35507521,True,652,1603
2.386374809,True,988,2374
0.904029262,True,616,1606
1.166893063,True,618,1604
1.311066565,True,778,2315
1.07111742,True,617,1605
1.036785588,True,617,1605
1.395070971,True,625,1597
1.714174186,True,621,1601
1.198164664,True,620,1602
0.954765353,True,614,1608
0.898988565,True,621,1601
1.58344973,True,624,1598
2.242511783,True,771,2322
0.916866878,True,624,1598
0.998940664,True,616,1606
0.929245805,True,620,1602
1.40178353,True,624,1598
2.821683977,True,1147,3263
2.677467118,True,1048,1655
1.24153751,True,617,1605
