time, failed, passed, discarded
425.058064642,True,10267,58404599
2799.62812463,True,65108,374339882
3759.290126954,False,86188,500000000
355.817851016,True,8277,48789725
3225.370927767,True,74434,430550258
3745.543306603,False,85897,500000000
3745.555462728,False,85768,500000000
467.311152834,True,10963,63701137
2509.98236711,True,57660,335005709
3743.766245949,False,86302,500000000
