time, failed, passed, discarded
94.389715463,True,55646,185955
44.214765386,True,28143,79601
37.793381883,True,23237,84396
40.571598447,True,24093,98289
33.074256867,True,19718,80171
40.417322626,True,24504,88646
64.71569178,True,40097,112701
22.017747318,True,14197,47145
43.208137234,True,27111,85152
47.516419617,True,30273,85059
