time, failed, passed, discarded
1.762040945,True,593,1190
1.487516885,True,453,1105
2.167383551,True,741,1091
0.895454426,True,453,1105
1.45752274,True,419,967
0.711279513,True,448,1110
0.708304924,True,457,1101
0.962553284,True,424,962
2.308673929,True,732,1112
0.791651494,True,458,1100
0.967391032,True,424,962
2.414838912,True,789,1027
1.180268958,True,421,965
1.131512359,True,451,1107
1.045380862,True,426,960
0.681397361,True,448,1110
0.600482304,True,422,964
1.192662111,True,455,1103
0.802519208,True,429,957
0.704429397,True,450,1108
0.714498592,True,460,1098
0.388775896,True,191,318
1.95945494,True,588,1147
0.777271656,True,452,1106
0.964004801,True,454,1104
1.243296652,True,426,960
1.198030048,True,452,1106
1.613990565,True,661,1142
1.109442365,True,459,1099
0.823800582,True,455,1103
