time, failed, passed, discarded
0.863865464,True,508,8882
2.009422151,True,1328,20117
0.294994344,True,182,2961
0.154136572,True,105,1579
0.178099159,True,110,1829
1.647365335,True,1116,16763
0.405783968,True,233,4113
0.475024395,True,269,4637
2.319282281,True,1599,23610
2.039863835,True,1392,20309
0.413716614,True,215,4213
1.554603525,True,1059,15697
0.511983542,True,281,5041
1.416870532,True,979,14602
0.110884957,True,81,1064
0.201307679,True,146,2073
1.798526621,True,1187,18129
0.407137599,True,223,4160
9.3099422e-2,True,46,999
0.640378706,True,376,6618
5.1357242e-2,True,20,485
1.85628576,True,1222,19086
0.801473479,True,460,8201
3.773162431,True,2467,38538
2.917997357,True,1915,29430
0.205103891,True,125,2146
2.135909233,True,1420,21419
1.26106741,True,847,12865
1.296569293,True,855,13574
0.156296843,True,93,1582
