time, failed, passed, discarded
2.4218818e-2,True,6,82
2.6607451e-2,True,6,79
2.5549686e-2,True,9,72
2.2911113e-2,True,6,78
2.7754258e-2,True,10,77
2.6381881e-2,True,10,70
2.9612768e-2,True,10,73
3.1200873e-2,True,10,83
2.5757567e-2,True,9,76
3.5461402e-2,True,12,88
2.5045088e-2,True,8,73
2.692778e-2,True,8,72
2.7224001e-2,True,9,71
2.4950313e-2,True,8,72
2.3417426e-2,True,6,77
3.1168741e-2,True,12,85
2.6497727e-2,True,9,73
2.429056e-2,True,7,77
2.7956251e-2,True,11,75
2.8121476e-2,True,10,76
2.6818293e-2,True,7,84
3.3078282e-2,True,14,72
2.5950672e-2,True,10,71
2.9082885e-2,True,11,71
3.2350847e-2,True,13,73
2.8039082e-2,True,10,72
2.7475905e-2,True,10,72
3.0644924e-2,True,13,77
2.5491845e-2,True,9,78
2.4404261e-2,True,8,75
