time, failed, passed, discarded
14.528128349,True,8624,14152
16.02725813,True,8259,20448
10.032979132,True,5431,13340
11.234177771,True,6135,15461
13.020084778,True,7358,13615
10.380462299,True,5151,17146
18.520470136,True,9872,20202
12.881217252,True,7349,15289
17.569425773,True,9285,25382
12.938586791,True,7382,15264
16.692480876,True,9090,20705
11.638542609,True,6825,13292
18.227528331,True,10417,20201
10.547021454,True,5994,13826
11.285211955,True,5855,16317
9.431004676,True,5122,12095
17.928013352,True,9553,23059
2.785189664,True,1467,4072
9.061391725,True,4133,16649
12.719825109,True,6314,21359
14.555450965,True,8989,13520
11.354600007,True,6554,12974
5.71726863,True,2679,10517
8.832243154,True,4654,13199
12.078908497,True,6278,18260
13.94686643,True,8754,10771
9.019331211,True,4405,15651
16.087498581,True,8356,22172
12.16078455,True,6237,17502
13.882385877,True,7159,19651
