time, failed, passed, discarded
0.611874059,True,241,1306
0.514174877,True,206,1053
0.50429153,True,196,1063
0.211628738,True,73,505
0.536454232,True,212,1047
0.498929242,True,199,1060
0.216682519,True,79,499
0.715194226,True,366,1046
1.154566472,True,692,1169
0.503040654,True,202,1057
0.523718182,True,209,1050
0.533521155,True,199,1060
0.768448771,True,416,1059
0.506927666,True,205,1054
0.522284951,True,206,1053
0.527022067,True,211,1048
0.835504225,True,473,1093
0.506976951,True,193,1066
0.526454617,True,215,1044
0.504460073,True,200,1059
0.523279327,True,213,1046
0.518367439,True,204,1055
0.540476816,True,205,1054
0.508288355,True,192,1067
0.511495148,True,196,1063
0.520773412,True,206,1053
0.507139925,True,195,1064
0.225580088,True,71,507
0.512842495,True,213,1046
0.208088318,True,69,509
