time, failed, passed, discarded
3779.964972384,False,1,160000000
3796.246549062,False,1,160000000
3783.325505252,False,1,160000000
3795.576979566,False,1,160000000
3813.826669393,False,1,160000000
3792.846516308,False,1,160000000
3786.840919882,False,1,160000000
3795.385761466,False,2,160000000
3776.158454358,False,1,160000000
3781.1529717,False,1,160000000
3775.761949112,False,1,160000000
3785.07097958,False,1,160000000
3787.568725493,False,1,160000000
3785.620348296,False,2,160000000
3808.892555272,False,1,160000000
3814.843557207,False,1,160000000
3800.557268372,False,1,160000000
3825.667863216,False,1,160000000
3781.463729197,False,1,160000000
3809.697670849,False,1,160000000
3806.002759555,False,1,160000000
3798.800838311,False,1,160000000
3800.368350763,False,1,160000000
3823.225962644,False,1,160000000
3781.346351404,False,1,160000000
3833.180664342,False,1,160000000
3795.168396053,False,1,160000000
3817.428016569,False,1,160000000
3784.905449073,False,1,160000000
3798.446919897,False,1,160000000
