time, failed, passed, discarded
3.997511933,True,4782,35923
3.690288027,True,4183,31995
12.047855168,True,13040,110831
0.157456179,True,92,1566
2.566921971,True,2621,23835
4.869423856,True,5199,42286
0.793774481,True,704,8440
1.886125908,True,2170,18049
2.931970655,True,3287,26240
1446.570910043,False,1000000,14351346
9.182093633,True,9941,76934
1.826456024,True,2044,16044
1456.563347245,False,1000000,14359580
1.543636163,True,1616,14656
0.865725629,True,1067,7567
4.618893391,True,5167,40137
1452.207872213,False,1000000,14365136
6.279760625,True,6148,53248
0.610207169,True,435,5696
3.13724404,True,3117,27386
1458.770807345,False,1000000,14363764
3.806406094,True,4521,33603
7.409974824,True,8242,60480
5.708064802,True,6040,48020
2.414540118,True,2147,21787
0.75723771,True,793,7581
1462.954758212,False,1000000,14344204
3.021204616,True,3376,25764
1.731456481,True,2399,14953
0.559044506,True,460,5687
