time, failed, passed, discarded
160.708941864,True,57150,191981
227.363437633,True,73394,282223
282.794742088,True,77672,331661
334.321526302,True,87530,285319
105.618377406,True,26535,83517
214.599774258,True,57132,244257
416.60522278,True,108629,413687
221.236622113,True,80008,318490
142.834440835,True,50718,219757
5.719402215,True,2062,9332
