time, failed, passed, discarded
104.514311039,True,79271,93730
140.775608134,True,102513,141730
1069.41553797,True,743210,1125157
459.209544866,True,335100,535732
258.298773808,True,167164,272515
284.398490196,True,212076,305186
103.339518459,True,74546,121622
41.078314495,True,29664,47369
1156.054115483,True,840529,1260557
212.787241013,True,138378,290219
