time, failed, passed, discarded
5.505642555,True,4119,53840
15.903794891,True,12602,156423
2.28509788,True,1574,22701
1.522319791,True,1016,15380
0.907295902,True,545,9100
0.46297594,True,295,4680
2.935004223,True,2033,29704
0.983396434,True,610,10000
1.677365497,True,1148,16886
0.185817962,True,126,1857
0.260968707,True,154,2620
0.956771661,True,666,9809
8.99370314,True,7200,87140
4.872374506,True,3374,48408
0.239237532,True,134,2452
4.293146844,True,3078,43025
0.357716751,True,214,3786
1.989944278,True,1311,20046
0.388166433,True,217,3997
3.58558135,True,2482,36248
2.231723355,True,1550,22629
2.505946793,True,1678,25450
3.275094963,True,2379,33161
5.178020321,True,3722,50636
0.720679669,True,395,6996
0.348785292,True,191,3507
5.327839398,True,3807,51701
5.634048028,True,3927,56011
0.804468881,True,485,8053
2.169139992,True,1501,21690
