time, failed, passed, discarded
4.437411516,True,2953,44468
7.559261834,True,5877,74415
1.785072561,True,1200,17869
1.076504077,True,637,11040
6.917921115,True,5049,69180
5.75337596,True,4100,56853
1.093165821,True,735,11080
6.524481186,True,4658,65287
2.643280102,True,1739,26930
2.064910368,True,1363,20848
2.88984397,True,2008,28561
2.799375879,True,1875,28169
5.19011261,True,3750,50328
3.6214465e-2,True,32,384
3.006448842,True,2035,29834
2.944797443,True,1946,29055
3.469065791,True,2323,34149
9.60888493,True,7879,93722
5.799575944,True,4289,57975
3.986741522,True,2829,39604
3.954238961,True,2783,39815
2.543392526,True,1653,25502
7.906396503,True,5775,78161
4.469615968,True,3293,44207
2.914479011,True,2023,29096
3.127453885,True,2181,31543
5.856970039,True,4449,57928
5.693286248,True,4095,57005
5.719134782,True,4039,56456
1.246839614,True,818,12497
