time, failed, passed, discarded
289.336310455,True,143820,504010
145.930229392,True,83455,259014
338.449044476,True,178508,510702
229.649864291,True,115433,450165
319.095001995,True,146769,568030
305.294995062,True,161022,482490
138.222112265,True,80367,236670
339.846635012,True,162690,567341
254.593269812,True,124368,481519
299.07355167,True,156523,489461
