time, failed, passed, discarded
18.906183898,True,13096,16609
68.202501727,True,48585,61788
589.351101693,True,413885,548594
260.346562953,True,163779,245305
433.838729941,True,284746,359234
440.944236968,True,273155,518502
77.329834599,True,48859,86120
254.916376231,True,161469,274652
346.759086119,True,222730,439127
418.646458754,True,264403,511867
