time, failed, passed, discarded
1.46956952,True,897,14769
0.101434578,True,53,1042
1.571958066,True,1084,15974
0.422977136,True,268,4350
2.582866877,True,1704,26377
0.941968991,True,598,9436
0.114000859,True,66,1166
1.962563268,True,1297,19772
0.410378577,True,283,4203
0.687340323,True,414,6887
0.22444766,True,106,2039
0.237632744,True,173,2284
72.110037955,True,66340,690698
12.265117098,True,10262,119944
4.218002523,True,2984,41940
1.367695019,True,954,13823
0.399788291,True,232,4165
0.62431328,True,388,6203
0.449149805,True,319,4414
0.194315415,True,116,2033
3.932966104,True,2817,39568
7.286931e-3,True,2,82
0.328423808,True,187,3344
2.008048931,True,1271,20214
55.12560643,True,51786,534139
16.895715124,True,14444,165580
0.877960545,True,608,8757
0.754262065,True,529,7534
11.008539066,True,8506,111351
0.655976456,True,399,6569
