time, failed, passed, discarded
0.896429666,True,513,9271
1.961059159,True,1299,20115
0.153350091,True,111,1518
1.711371565,True,1087,17742
2.086480432,True,1433,21139
0.209839835,True,151,2132
2.182093509,True,1481,21916
0.148681172,True,80,1455
1.490744352,True,955,15209
0.365585785,True,199,3781
8.222359289,True,6776,82649
0.887429188,True,568,9004
0.552299307,True,352,5600
0.325170586,True,173,3218
2.202848266,True,1497,22545
0.960467055,True,649,9809
5.607604401,True,4025,55983
0.17583569,True,113,1773
0.115760931,True,59,1188
19.593534413,True,16887,192644
2.214626234,True,1526,22633
19.007904231,True,15837,186847
2.447763376,True,1606,24805
2.512692262,True,1730,25178
4.854532039,True,3727,48255
3.297536169,True,2333,33300
0.544964904,True,337,5469
3.925546436,True,3006,39316
4.488902176,True,3063,45166
0.670480237,True,431,7088
