time, failed, passed, discarded
0.538970616,True,603,5050
0.712519923,True,654,6406
0.159340569,True,181,1554
0.633919452,True,812,6193
3.0799981e-2,True,53,246
0.784260086,True,811,6949
0.821360379,True,1044,7198
3.134434132,True,3656,27464
1.584336358,True,1780,13375
0.651101095,True,831,6329
0.460963464,True,498,4469
3.642105076,True,4052,31539
1.626404558,True,1793,14163
1.016519855,True,1172,8654
2.202395976,True,2456,19795
1.399064093,True,1972,11026
0.809692744,True,827,7164
1.751075113,True,1570,15768
1.501736841,True,1865,13486
0.606750086,True,647,5419
0.420900854,True,213,3880
3.036258086,True,3557,22657
1.50223962,True,1453,12298
0.694108292,True,1054,5851
2.223148441,True,2435,16911
1.351159388,True,1092,11978
1.515102717,True,1352,13953
0.250383195,True,312,2339
0.674646287,True,526,6128
0.773187441,True,781,6719
