time, failed, passed, discarded
3749.846098728,False,1,160000000
3779.745205357,False,1,160000000
3786.820731756,False,2,160000000
3763.605092202,False,1,160000000
3774.19949871,False,1,160000000
3786.087705542,False,1,160000000
3786.179588592,False,1,160000000
3793.534618844,False,3,160000000
3761.663413498,False,1,160000000
3756.563549615,False,1,160000000
3750.325188794,False,1,160000000
3798.322451203,False,1,160000000
3814.752642882,False,1,160000000
3779.608992439,False,1,160000000
3785.51003708,False,1,160000000
3780.105199318,False,1,160000000
3772.942114267,False,1,160000000
3780.480626829,False,1,160000000
3781.507548063,False,2,160000000
3797.653287273,False,1,160000000
3827.919183172,False,1,160000000
3796.46638554,False,1,160000000
3794.369471347,False,1,160000000
3763.343801426,False,1,160000000
3768.938007419,False,1,160000000
3755.708493112,False,1,160000000
3779.341787419,False,1,160000000
3773.257327588,False,1,160000000
3781.683943682,False,1,160000000
3768.413401593,False,2,160000000
