time, failed, passed, discarded
2.3361788e-2,True,6,248
1.680593e-2,True,9,211
5.444392e-3,True,4,74
1.4433139e-2,True,4,181
2.054104e-3,True,1,27
1.1951916e-2,True,4,134
1.143302e-2,True,4,132
3.3441479e-2,True,18,367
0.25104524,True,135,2467
3.7283565e-2,True,16,367
7.789932e-3,True,5,106
0.13348803,True,68,1351
1.538628e-3,True,1,21
5.951321e-3,True,5,81
2.077142e-3,True,1,28
1.0297722e-2,True,10,121
7.1973966e-2,True,39,699
3.9744136e-2,True,12,447
2.449641e-3,True,1,32
5.1780652e-2,True,30,452
1.9822112e-2,True,13,219
1.4334083e-2,True,12,157
2.9861402e-2,True,16,319
2.9078635e-2,True,12,301
7.977051e-3,True,6,102
1.383847e-3,True,1,21
3.1581589e-2,True,19,335
1.460843e-3,True,1,21
3.5443802e-2,True,16,378
9.028109e-3,True,3,117
