time, failed, passed, discarded
1.553940988,True,928,15653
2.005090427,True,1274,20513
1.14721435,True,758,11600
0.678460667,True,414,6583
0.309828677,True,190,3259
0.766865698,True,498,7638
1.307554005,True,884,13348
1.894321511,True,1319,18900
1.100045556,True,687,11282
5.287401512,True,3735,52523
0.621410877,True,338,6370
4.322915987,True,3025,43353
0.821411531,True,532,8240
2.706319721,True,1816,27253
1.886467898,True,1290,19069
0.351997754,True,220,3529
0.753907157,True,428,7526
8.2222727e-2,True,40,827
2.307926328,True,1577,23056
0.643815924,True,412,6660
0.728459273,True,461,7246
0.145841057,True,86,1419
0.309612549,True,214,3167
3.4540154e-2,True,14,370
4.145911134,True,2934,42018
2.187283605,True,1391,22224
0.966320075,True,584,9530
1.037591963,True,613,10277
0.187672075,True,114,2020
0.208192378,True,113,2141
