time, failed, passed, discarded
15.63286989,True,15455,132741
1449.075474743,False,1000000,14325996
1445.701519752,False,1000000,14307344
12.333693635,True,13109,106448
2.902774763,True,3263,24536
5.833859239,True,5912,49070
1457.080892275,False,1000000,14357231
1450.765600508,False,1000000,14342375
1449.97933369,False,1000000,14321131
1461.417058506,False,1000000,14376619
10.924777537,True,11329,93023
19.07206114,True,18028,166050
12.263276149,True,13347,104408
11.114874506,True,11972,97380
1.535402884,True,1589,13449
5.859252746,True,6034,50603
8.561401121,True,10327,69180
1444.5303393,False,1000000,14344753
6.161745091,True,6924,51849
15.646577097,True,16840,131969
1452.081383422,False,1000000,14319578
14.519586172,True,14677,126137
1.96975056,True,2568,17490
25.681046557,True,23889,228919
11.350961195,True,11615,96568
5.268867629,True,6154,46504
9.484477602,True,10582,78237
15.522281435,True,18019,129176
7.80904302,True,7876,68796
13.536495751,True,13817,113888
