time, failed, passed, discarded
0.216409352,True,132,2165
0.168715176,True,118,1726
0.332655054,True,218,3337
0.161198762,True,108,1653
0.198986622,True,111,2006
0.596129675,True,360,6213
0.567772457,True,371,5723
0.429718966,True,269,4425
0.226197076,True,135,2377
5.4474587e-2,True,31,561
0.307044712,True,197,3248
0.232448271,True,160,2347
3.463316e-2,True,19,423
0.179176404,True,95,1886
0.140632196,True,87,1512
0.132538604,True,95,1341
0.512749523,True,267,5318
0.284714781,True,188,3002
0.64395436,True,393,6499
0.930705468,True,630,9578
1.7163898e-2,True,9,200
0.505864782,True,282,5101
0.595568661,True,366,5761
0.209324886,True,141,2226
0.272294263,True,169,2688
0.348846522,True,201,3474
8.4803812e-2,True,67,787
0.578493523,True,309,5799
0.271450622,True,153,2749
9.5096657e-2,True,75,919
