time, failed, passed, discarded
0.675992282,True,439,6938
4.344897898,True,2974,44122
0.402303096,True,252,4293
1.423631192,True,944,14520
1.9260126,True,1303,19543
1.097967771,True,668,11298
5.374496417,True,4232,52670
0.618496039,True,363,6326
1.71140777,True,1198,17356
1.530039978,True,1035,15370
1.798582333,True,1133,18388
4.199239213,True,3095,42731
3.575684603,True,2591,36322
3.217661047,True,2118,32717
3.68414756,True,2734,36627
2.354046504,True,1584,23586
5.180495138,True,3865,51891
3.27684351,True,2160,33214
7.782327156,True,6050,77345
0.539247821,True,291,5388
3.077530395,True,2206,31990
1.143764417,True,738,11794
3.992241044,True,2912,39766
5.588555277,True,4131,55674
0.216839783,True,136,2290
1.839951371,True,1212,18739
1.844777554,True,1215,18770
0.806981297,True,511,8226
8.938685882,True,6948,88114
0.34197498,True,211,3407
