time, failed, passed, discarded
0.564193357,True,348,5895
0.532727821,True,310,5411
1.245651247,True,791,12714
4.682236942,True,3215,47809
5.830113971,True,4321,58228
4.381758515,True,3263,43514
1.545930356,True,993,15581
0.867526621,True,538,8715
1.233024476,True,780,12503
0.386729293,True,244,3870
1.032928987,True,648,10475
1.024140989,True,588,10380
5.394027389,True,4074,53417
1.459592071,True,900,14778
0.646694102,True,404,6285
1.189224138,True,764,12320
4.966795702,True,3512,49648
1.148410268,True,745,11970
0.76995044,True,468,7901
2.10053021,True,1450,21103
1.639766579,True,1059,17066
1.868883631,True,1280,18932
0.286831368,True,180,3055
3.606134675,True,2552,35893
5.440384424,True,3982,54560
7.30582609,True,5652,74259
2.602892845,True,1720,26214
2.211922391,True,1607,22396
4.056421855,True,2879,41286
2.233171912,True,1431,22408
