time, failed, passed, discarded
0.611618783,True,379,6257
9.005102e-2,True,51,995
0.537754028,True,338,5463
0.239396001,True,129,2530
0.166240525,True,108,1547
0.280272816,True,154,2842
0.348855114,True,210,3633
0.104386836,True,60,1178
0.389785,True,217,3943
0.236310203,True,147,2355
0.227970793,True,126,2454
0.722023318,True,444,7352
0.2401448,True,152,2577
0.366437665,True,213,3671
6.357436e-3,True,3,67
0.159044977,True,100,1525
0.194534156,True,117,2076
0.173635653,True,95,1799
0.127703347,True,80,1332
9.3275531e-2,True,49,968
7.0734481e-2,True,48,753
8.3082124e-2,True,58,867
0.185202828,True,93,1954
0.220491195,True,130,2206
0.255948535,True,142,2593
0.117017219,True,63,1318
0.506456993,True,298,5171
0.350484444,True,220,3545
0.26681249,True,167,2772
0.135798567,True,80,1414
