time, failed, passed, discarded
1455.007868241,False,1000000,14322516
1447.72651416,False,1000000,14327427
1441.730187017,False,1000000,14340963
1445.98489476,False,1000000,14349962
1.350538979,True,1671,12129
1.263272707,True,1309,11481
1448.684716709,False,1000000,14330025
1439.241840428,False,1000000,14306602
4.850229838,True,4835,41698
2.754333448,True,2758,23386
1.428823979,True,1596,11402
5.242762806,True,6143,43191
3.401626071,True,3845,27687
0.446528087,True,676,3475
2.113674854,True,2097,17453
2.779181095,True,3423,23880
3.062486401,True,3458,25654
1451.099686069,False,1000000,14338994
2.59130006,True,2961,23390
1453.522657544,False,1000000,14348058
1.243932692,True,1349,11691
2.337094794,True,2630,20913
0.979233605,True,1057,7943
1444.937010569,False,1000000,14317197
3.170975293,True,3146,26338
1459.864841806,False,1000000,14324081
4.053223403,True,3597,30533
3.2513526e-2,True,34,289
1466.100094751,False,1000000,14350711
1451.471979643,False,1000000,14357112
