time, failed, passed, discarded
5.661448597,True,2969,11158
1.515379633,True,951,3367
7.866059672,True,3953,15173
8.810286136,True,5132,20410
7.30674272,True,4001,13419
5.324412358,True,3406,13141
5.815876229,True,3076,11825
6.410122385,True,3790,14156
6.991575996,True,3502,12440
5.545069908,True,2799,10608
6.271434672,True,3545,13828
5.750952229,True,3638,13823
9.021388491,True,4695,19619
6.881017707,True,4092,16058
6.816973014,True,3032,11186
5.711450862,True,3307,12746
6.20576028,True,3620,14149
5.633745452,True,3256,12004
8.305492928,True,5122,20070
8.298726226,True,4177,15315
6.889328779,True,3038,11847
6.59593918,True,3403,12890
7.845166213,True,3873,14771
5.591981526,True,3188,11468
1.180506176,True,797,2650
7.360031624,True,3756,14215
6.222631335,True,3105,10987
11.239487682,True,5600,20174
2.268455262,True,952,3366
15.47034939,True,8063,31879
