time, failed, passed, discarded
3.161547775,True,2124,31464
8.920135667,True,6788,88316
2.069873673,True,1341,21184
3.247462908,True,2056,32529
0.821485519,True,525,8085
3.669135421,True,2541,37145
1.017420407,True,710,10343
5.733645174,True,4367,56321
2.831656711,True,1902,28398
4.808242999,True,3541,47429
2.323761133,True,1510,23344
0.491545914,True,329,5091
2.593807344,True,1818,25608
6.036695313,True,4369,59755
6.281810211,True,4557,61747
0.335972658,True,191,3548
0.99547662,True,594,10099
0.452906987,True,291,4592
1.288086285,True,864,13005
2.071234641,True,1394,21034
2.661664283,True,1781,26567
1.702144173,True,1166,16977
2.765547862,True,1898,28064
0.311124651,True,173,3257
1.019704753,True,624,10356
1.346186607,True,895,13418
2.272286041,True,1402,22878
4.474026902,True,3212,43984
0.42031712,True,243,4149
1.488772345,True,953,15216
