time, failed, passed, discarded
5.4017727e-2,True,30,573
1.047992574,True,683,10635
1.003613478,True,609,10198
0.780828831,True,479,7908
0.17978144,True,90,1866
0.341131112,True,216,3451
2.248258495,True,1503,22321
0.762278222,True,458,7624
6.5875609e-2,True,44,666
0.255211295,True,147,2725
1.363716575,True,816,13600
1.592548274,True,1058,16199
2.94526962,True,1992,29736
0.474368975,True,286,4945
1.732077849,True,1142,17513
1.598558789,True,1073,15844
0.323406282,True,225,3238
1.77104559,True,1070,17881
2.937089834,True,1990,29470
0.4922927,True,299,5066
0.365877771,True,208,3799
0.756141929,True,469,7519
0.809349113,True,512,8084
4.949966539,True,3518,48830
0.923599742,True,625,9545
1.08796937,True,701,11087
0.254589927,True,201,2457
2.802211636,True,1919,27700
2.588815272,True,1733,25943
1.203548446,True,816,12312
